user_id,signup_date,age,country,device_type,traffic_source,income_segment,engagement_score,historical_platform_usage,email_verified,payment_method,prior_trial_user,student_flag,timezone,app_version,signup_hour_utc,notification_opt_in,account_completeness_score,cohort_week
191,2024-07-27,32.0,IN,mobile_ios,direct,40k_70k,57.2,9.605,1,paypal,0,0,UTC+08:00,3.10.0,2,1,0.41,29
192,2025-10-24,16.0,GB,mobile_ios,referral,100k_150k,42.08,7.484,0,card,0,0,UTC+05:30,3.11.1,23,1,0.36,94
193,2024-10-07,16.0,GB,web_mobile,direct,100k_150k,95.64,16.586,1,apple_pay,0,0,UTC+08:00,3.10.0,19,0,0.75,40
194,2024-03-18,16.0,US,web_mobile,referral,100k_150k,64.17,4.598,1,apple_pay,1,0,UTC-05:00,3.11.0,20,0,0.53,11
195,2025-09-04,16.0,AU,mobile_android,affiliate,70k_100k,53.77,47.216,1,paypal,0,0,UTC+05:30,3.10.2,0,1,0.72,87
196,2024-02-26,33.0,IN,mobile_ios,referral,70k_100k,69.51,22.981,1,card,1,0,UTC+08:00,3.9.0,7,1,0.4,8
197,2025-06-04,25.0,BR,mobile_android,paid_social,70k_100k,55.17,4.876,1,bank_debit,0,0,UTC+00:00,3.10.2,5,0,0.71,74
198,2024-05-29,22.0,US,mobile_ios,email,,34.84,4.434,0,google_pay,0,0,UTC+05:30,3.10.2,22,0,0.5,21
199,2025-05-04,16.0,US,mobile_ios,direct,40k_70k,22.1,5.194,1,card,1,0,UTC+08:00,3.10.0,16,0,0.97,69
200,2024-07-23,21.0,DE,mobile_android,organic_search,<40k,44.53,8.826,1,google_pay,0,0,UTC+05:30,3.11.0,2,1,0.97,29
201,2024-02-28,22.0,SG,web_mobile,email,100k_150k,49.38,25.208,1,card,1,0,UTC-08:00,3.11.0,13,1,0.86,8
202,2025-09-24,16.0,PH,mobile_ios,paid_social,70k_100k,37.67,8.718,1,card,0,0,UTC+05:30,3.9.1,4,1,0.41,90
203,2024-09-14,29.0,NG,web_desktop,paid_social,100k_150k,50.46,7.963,1,card,0,0,UTC-08:00,3.11.0,22,1,0.87,36
204,2025-04-16,21.0,CA,mobile_android,direct,40k_70k,40.32,3.527,1,apple_pay,0,1,UTC+08:00,3.11.1,10,1,0.77,67
205,2024-01-29,19.0,GB,mobile_ios,affiliate,70k_100k,41.47,6.956,1,card,0,0,UTC+08:00,3.11.1,21,1,0.61,4
206,2025-11-18,25.0,BR,mobile_ios,email,150k_plus,49.43,12.688,1,google_pay,1,0,UTC-05:00,3.9.0,12,1,0.78,98
207,2025-03-29,31.0,DE,mobile_ios,paid_social,<40k,48.09,8.039,1,google_pay,0,0,UTC+05:30,4.0.0-beta,19,1,0.88,64
208,2024-11-01,16.0,PH,mobile_ios,referral,40k_70k,22.2,3.762,1,card,0,0,UTC+08:00,3.10.0,18,0,0.96,43
209,2025-10-19,22.0,US,mobile_ios,paid_social,40k_70k,48.34,8.137,1,card,1,0,UTC-05:00,3.11.0,23,0,0.56,93
210,2024-10-26,19.0,AU,mobile_ios,direct,150k_plus,53.12,17.021,1,apple_pay,0,0,UTC+05:30,3.10.2,14,1,0.44,42
211,2024-08-28,16.0,IN,mobile_android,organic_search,,39.0,11.56,1,bank_debit,0,0,UTC-05:00,3.11.1,2,1,0.84,34
212,2024-07-23,38.0,CA,mobile_ios,paid_social,100k_150k,71.32,27.45,0,apple_pay,0,1,UTC+00:00,3.10.0,10,0,0.45,29
213,2025-04-21,32.0,PH,mobile_ios,affiliate,<40k,62.27,9.286,1,card,0,0,UTC+08:00,3.11.1,14,1,0.63,68
214,2024-11-15,26.0,US,web_desktop,direct,,30.56,16.707,1,card,0,0,UTC+00:00,3.10.2,20,0,0.8,45
215,2025-02-19,30.0,US,web_desktop,referral,<40k,42.3,4.311,1,card,1,1,UTC-08:00,3.10.2,5,1,0.57,59
216,2025-07-31,50.0,US,mobile_android,direct,unknown,61.81,7.866,1,card,0,1,UTC+00:00,3.10.2,22,0,0.49,82
217,2025-04-23,,SG,tablet,organic_search,150k_plus,52.33,9.49,1,card,0,0,UTC-05:00,3.10.0,13,1,0.4,68
218,2025-05-23,22.0,US,mobile_ios,direct,150k_plus,61.43,4.93,1,paypal,0,1,UTC+08:00,3.11.1,9,1,0.87,72
219,2025-03-21,31.0,AU,web_desktop,paid_social,40k_70k,32.19,6.329,1,paypal,0,0,UTC+05:30,3.9.1,9,0,0.56,63
220,2025-07-30,17.0,BR,mobile_android,paid_social,70k_100k,46.93,5.527,1,card,0,0,UTC+05:30,3.10.2,14,1,0.93,82
221,2025-06-11,28.0,PH,mobile_android,organic_search,<40k,31.73,9.447,1,card,0,0,UTC+05:30,3.10.2,13,1,0.61,75
222,2025-08-29,22.0,GB,mobile_ios,direct,150k_plus,87.3,15.083,1,apple_pay,0,1,UTC+08:00,3.10.2,2,0,0.7,86
223,2025-04-06,21.0,CA,mobile_ios,email,100k_150k,63.29,3.119,1,bank_debit,0,0,UTC-05:00,3.10.2,16,1,0.56,65
224,2024-01-04,29.0,US,web_desktop,paid_social,150k_plus,52.85,20.927,1,card,0,0,UTC-08:00,3.10.0,21,1,0.9,0
225,2025-10-25,16.0,PH,mobile_ios,direct,100k_150k,54.17,6.883,1,apple_pay,0,0,UTC+05:30,3.10.2,3,1,0.48,94
226,2024-06-22,40.0,PH,web_mobile,organic_search,,45.58,7.963,1,card,0,0,UTC+05:30,3.11.1,16,0,0.82,24
227,2025-06-09,32.0,NG,mobile_ios,referral,40k_70k,64.42,4.744,1,card,1,1,UTC-05:00,3.10.2,17,1,0.76,75
228,2025-04-22,21.0,NG,mobile_android,referral,150k_plus,49.38,5.597,1,bank_debit,1,0,UTC-08:00,3.11.0,3,1,0.46,68
229,2025-04-27,16.0,CA,mobile_android,paid_social,40k_70k,41.27,14.433,1,google_pay,0,0,UTC-05:00,3.10.0,14,1,0.44,68
230,2024-11-21,16.0,PH,tablet,direct,150k_plus,49.54,5.042,1,card,1,0,UTC-08:00,3.11.0,11,1,0.52,46
231,2024-11-25,35.0,CA,mobile_ios,organic_search,40k_70k,42.82,11.031,1,bank_debit,1,0,UTC-08:00,3.11.1,1,0,0.81,47
232,2024-03-26,26.0,IN,mobile_android,email,70k_100k,37.38,9.157,1,apple_pay,0,0,UTC+08:00,3.10.0,0,1,0.53,12
233,2024-06-28,16.0,BR,web_desktop,direct,70k_100k,39.03,13.018,1,card,0,1,UTC+00:00,3.9.1,11,1,0.56,25
234,2024-02-17,30.0,CA,mobile_ios,organic_search,40k_70k,36.03,2.872,1,card,0,0,UTC+00:00,3.9.1,19,1,0.92,6
235,2025-10-24,34.0,US,mobile_android,referral,40k_70k,58.98,24.864,1,card,0,0,UTC-08:00,3.10.2,19,1,0.87,94
236,2025-11-19,44.0,CA,mobile_ios,referral,100k_150k,41.87,16.949,0,paypal,1,0,UTC+08:00,3.10.0,1,1,0.87,98
237,2024-03-19,50.0,PH,web_mobile,organic_search,40k_70k,43.91,9.234,1,card,0,0,UTC-05:00,3.10.0,5,1,0.55,11
238,2025-09-11,,CA,web_mobile,direct,70k_100k,10.85,12.337,1,card,0,0,UTC+01:00,3.11.1,0,1,0.41,88
239,2025-05-11,42.0,GB,mobile_ios,direct,70k_100k,45.24,11.931,1,card,0,0,UTC-08:00,3.9.1,15,0,0.52,70
240,2024-08-20,37.0,US,web_desktop,paid_social,<40k,73.16,17.17,1,card,0,0,UTC+01:00,3.10.0,20,1,0.59,33
241,2024-04-25,28.0,AU,mobile_ios,email,40k_70k,33.51,11.278,1,card,1,0,UTC-08:00,3.11.0,20,0,0.99,16
242,2025-04-11,21.0,US,web_mobile,referral,40k_70k,47.65,4.635,1,google_pay,0,0,UTC+00:00,3.9.1,13,1,0.41,66
243,2024-01-21,39.0,US,mobile_ios,email,40k_70k,54.28,6.676,1,paypal,0,0,UTC+08:00,3.9.0,19,0,0.63,2
244,2024-04-17,33.0,US,mobile_android,direct,<40k,38.94,7.741,1,paypal,0,0,UTC-08:00,3.10.2,9,0,0.82,15
245,2024-03-17,26.0,CA,web_mobile,email,unknown,28.26,4.332,1,apple_pay,1,0,UTC-05:00,3.10.0,13,1,0.39,10
246,2024-04-08,32.0,CA,mobile_ios,organic_search,100k_150k,44.97,10.756,1,paypal,0,0,UTC-05:00,3.10.0,6,1,0.67,14
247,2024-01-05,24.0,DE,web_mobile,paid_social,40k_70k,46.37,7.533,1,card,0,0,UTC-05:00,3.11.0,5,0,0.89,0
248,2024-08-31,16.0,US,web_desktop,direct,150k_plus,50.01,11.787,1,card,0,0,UTC-05:00,3.11.0,4,1,0.98,34
249,2025-08-08,18.0,PH,mobile_android,direct,unknown,40.21,3.654,1,bank_debit,0,0,UTC+08:00,3.11.1,9,0,0.76,83
250,2024-07-24,29.0,US,mobile_ios,organic_search,100k_150k,34.97,3.848,1,apple_pay,0,0,UTC+00:00,3.10.0,9,0,0.96,29
251,2024-06-29,30.0,US,web_desktop,direct,40k_70k,59.59,9.313,0,paypal,1,0,UTC+01:00,3.9.0,19,0,0.9,25
252,2025-12-15,,AU,mobile_android,organic_search,70k_100k,54.9,8.382,1,card,0,0,UTC+08:00,3.9.1,17,1,0.48,102
253,2024-12-17,29.0,US,mobile_android,organic_search,70k_100k,37.3,4.313,1,card,0,0,UTC-08:00,3.10.2,17,1,0.84,50
254,2024-01-18,39.0,US,mobile_android,paid_social,<40k,30.09,6.25,1,paypal,0,0,UTC-05:00,3.10.0,7,0,0.42,2
255,2025-03-05,41.0,US,mobile_android,email,<40k,43.4,8.11,1,card,0,1,UTC-08:00,3.10.2,4,1,0.38,61
256,2025-02-03,35.0,CA,mobile_android,organic_search,100k_150k,47.47,10.388,1,paypal,0,0,UTC-08:00,3.11.0,23,1,0.62,57
257,2024-11-05,16.0,PH,web_desktop,paid_social,<40k,59.24,9.416,1,card,1,0,UTC-05:00,4.0.0-beta,21,1,0.73,44
258,2025-09-15,,BR,mobile_android,direct,<40k,77.72,8.318,1,google_pay,1,0,UTC+01:00,3.10.2,9,1,0.55,89
259,2025-05-12,48.0,US,tablet,organic_search,70k_100k,44.32,6.76,1,apple_pay,0,0,UTC+00:00,3.10.2,0,1,0.59,71
260,2024-01-19,30.0,GB,mobile_android,organic_search,<40k,47.05,4.661,1,apple_pay,0,0,UTC-05:00,3.9.1,1,1,0.38,2
261,2024-09-29,22.0,SG,mobile_ios,organic_search,100k_150k,47.09,7.364,1,apple_pay,0,0,UTC-08:00,3.11.1,18,0,0.69,38
262,2025-02-08,41.0,US,tablet,affiliate,40k_70k,64.57,6.778,1,card,0,0,UTC+00:00,3.9.1,4,1,0.75,57
263,2025-04-28,41.0,PH,tablet,organic_search,40k_70k,39.98,4.317,0,card,0,0,UTC-08:00,3.9.0,9,1,0.5,69
264,2024-10-04,35.0,PH,tablet,direct,<40k,51.58,2.709,1,paypal,1,0,UTC-05:00,3.10.0,1,1,0.94,39
265,2024-11-20,16.0,CA,mobile_ios,organic_search,40k_70k,63.04,4.104,1,paypal,0,0,UTC-08:00,3.11.0,20,1,0.82,46
266,2024-06-06,34.0,BR,mobile_android,email,40k_70k,42.41,13.085,1,card,0,0,UTC+01:00,3.11.0,10,1,0.71,22
267,2025-03-14,30.0,CA,mobile_ios,direct,100k_150k,42.6,9.078,1,card,0,0,UTC-08:00,3.9.0,8,0,0.66,62
268,2024-06-20,21.0,PH,web_mobile,affiliate,70k_100k,39.01,9.155,1,paypal,0,0,UTC-05:00,3.9.0,19,1,0.65,24
269,2024-12-22,41.0,DE,web_desktop,email,150k_plus,30.37,6.033,1,paypal,0,0,UTC-05:00,3.11.1,17,1,0.97,50
270,2025-08-17,16.0,GB,mobile_ios,affiliate,<40k,35.55,4.895,1,apple_pay,1,0,UTC+08:00,3.11.0,18,1,0.94,84
271,2025-10-30,38.0,US,mobile_ios,organic_search,70k_100k,56.58,21.525,1,google_pay,0,0,UTC+05:30,3.10.2,12,1,0.9,95
272,2024-12-05,33.0,IN,web_mobile,direct,40k_70k,33.27,11.431,1,card,0,0,UTC+00:00,3.10.0,13,0,0.61,48
273,2024-05-31,28.0,US,mobile_android,referral,40k_70k,31.3,14.005,1,paypal,1,0,UTC+05:30,3.10.0,20,1,0.92,21
274,2024-02-03,36.0,US,mobile_android,organic_search,<40k,56.69,2.615,1,paypal,1,0,UTC+05:30,3.9.0,5,1,0.95,4
275,2025-09-08,45.0,NG,mobile_ios,organic_search,40k_70k,26.38,20.358,1,paypal,0,0,UTC+05:30,3.11.1,0,1,0.74,88
276,2024-10-25,27.0,NG,mobile_ios,paid_social,70k_100k,32.24,9.693,0,card,0,0,UTC+00:00,3.11.0,16,1,0.76,42
277,2024-05-17,26.0,AU,mobile_android,email,,57.78,6.725,1,card,1,0,UTC+00:00,3.9.1,8,1,1.0,19
278,2025-08-19,30.0,US,mobile_ios,email,70k_100k,37.27,13.066,1,card,0,0,UTC+05:30,3.10.2,15,0,0.8,85
279,2024-12-17,20.0,US,mobile_ios,email,40k_70k,55.39,17.4,1,card,0,0,UTC-08:00,3.9.1,21,1,0.79,50
280,2025-05-18,33.0,US,mobile_android,paid_social,40k_70k,46.18,11.913,1,card,1,0,UTC+01:00,3.10.0,11,1,0.81,71
281,2024-02-16,16.0,CA,mobile_ios,referral,70k_100k,24.17,11.056,1,card,1,0,UTC+08:00,3.11.1,1,1,0.63,6
282,2025-11-28,29.0,US,tablet,organic_search,70k_100k,66.47,10.004,1,card,0,0,UTC+08:00,3.11.0,12,1,0.68,99
283,2024-08-17,38.0,US,mobile_android,affiliate,100k_150k,38.44,4.134,1,paypal,0,0,UTC+00:00,3.10.0,14,1,0.42,32
284,2025-07-18,28.0,BR,mobile_ios,direct,150k_plus,61.63,8.369,1,card,1,0,UTC+05:30,3.10.0,11,1,0.51,80
285,2024-08-04,17.0,IN,mobile_ios,referral,<40k,74.15,21.682,1,google_pay,0,1,UTC-08:00,3.11.0,3,1,0.59,30
286,2024-05-04,25.0,BR,mobile_android,affiliate,150k_plus,12.43,3.429,1,paypal,0,0,UTC+08:00,3.10.2,3,1,0.87,17
287,2024-10-26,34.0,GB,mobile_android,paid_social,70k_100k,57.95,12.93,1,card,1,0,UTC+00:00,3.9.1,20,1,0.71,42
288,2024-02-18,21.0,DE,web_desktop,paid_social,40k_70k,49.42,3.332,1,card,0,0,UTC+05:30,3.10.0,15,1,0.81,6
289,2025-01-05,32.0,CA,web_desktop,paid_social,<40k,41.9,7.919,1,card,0,0,UTC+01:00,3.11.1,8,1,0.55,52
290,2024-12-03,24.0,US,mobile_android,organic_search,70k_100k,40.68,11.229,1,card,0,0,UTC+01:00,3.10.0,1,1,0.99,48
291,2024-02-26,47.0,US,mobile_android,direct,70k_100k,56.65,5.108,1,google_pay,0,0,UTC-05:00,3.10.2,11,1,0.51,8
292,2024-11-20,27.0,IN,mobile_ios,affiliate,150k_plus,66.74,8.241,0,card,0,0,UTC-08:00,3.10.0,13,1,0.63,46
293,2025-02-20,,GB,mobile_ios,email,40k_70k,37.66,9.97,1,paypal,1,0,UTC+00:00,3.11.0,9,0,0.38,59
294,2025-02-03,32.0,GB,mobile_ios,affiliate,70k_100k,38.38,7.889,1,google_pay,0,0,UTC+08:00,3.11.0,18,1,0.68,57
295,2024-02-22,43.0,GB,mobile_android,organic_search,70k_100k,53.99,11.622,1,paypal,0,0,UTC-08:00,3.10.2,23,0,0.42,7
296,2025-05-05,40.0,IN,mobile_ios,organic_search,100k_150k,61.69,14.652,1,card,0,1,UTC-05:00,3.9.0,8,1,0.43,70
297,2024-08-29,,GB,mobile_android,paid_social,100k_150k,35.6,3.774,1,card,0,0,UTC-08:00,3.11.0,2,1,0.91,34
298,2024-07-04,25.0,CA,mobile_ios,direct,100k_150k,51.81,5.488,1,card,0,0,UTC+05:30,3.10.2,20,0,0.75,26
299,2025-09-14,,US,web_mobile,referral,40k_70k,69.72,23.87,0,card,0,0,UTC-05:00,3.10.2,23,1,0.73,88
300,2025-12-22,16.0,NG,mobile_ios,referral,70k_100k,62.04,7.759,1,paypal,0,0,UTC+08:00,3.10.0,7,1,0.63,103
301,2024-03-23,23.0,DE,web_desktop,organic_search,70k_100k,62.5,17.107,0,card,0,1,UTC-08:00,3.9.1,13,1,0.69,11
302,2024-12-27,,US,web_mobile,direct,150k_plus,48.05,7.877,1,card,0,0,UTC+00:00,3.9.0,20,1,0.71,51
303,2024-07-12,28.0,US,web_mobile,paid_social,70k_100k,42.81,25.083,0,paypal,1,1,UTC+08:00,3.10.2,3,0,0.76,27
304,2025-06-05,24.0,DE,web_mobile,paid_social,unknown,22.38,5.428,1,card,0,1,UTC-05:00,3.9.0,23,1,0.65,74
305,2025-03-19,37.0,BR,web_desktop,referral,100k_150k,37.45,16.623,1,paypal,0,1,UTC-08:00,3.11.0,15,0,0.41,63
306,2024-10-25,35.0,GB,mobile_ios,email,40k_70k,60.01,7.447,1,bank_debit,0,0,UTC+05:30,3.9.1,13,1,0.94,42
307,2025-06-29,16.0,IN,mobile_android,direct,70k_100k,55.59,10.383,0,card,0,0,UTC-08:00,3.11.1,13,1,0.42,77
308,2025-05-14,16.0,US,mobile_android,organic_search,100k_150k,42.43,8.87,0,google_pay,0,0,UTC+00:00,3.10.0,22,1,0.45,71
309,2025-11-08,21.0,DE,mobile_android,paid_social,150k_plus,65.8,18.388,1,card,0,0,UTC-05:00,3.9.1,13,1,0.52,96
310,2025-12-18,30.0,CA,mobile_android,affiliate,100k_150k,64.67,11.289,1,bank_debit,1,0,UTC+00:00,3.10.2,9,1,0.88,102
311,2024-10-28,16.0,IN,mobile_ios,direct,40k_70k,10.5,30.543,1,google_pay,0,0,UTC-08:00,3.11.0,2,1,0.39,43
312,2024-04-22,50.0,BR,mobile_ios,email,<40k,50.97,16.943,1,apple_pay,1,1,UTC+08:00,3.9.1,19,1,0.93,16
313,2025-11-04,36.0,US,mobile_android,direct,150k_plus,46.98,16.976,1,paypal,1,0,UTC-08:00,3.10.0,10,1,0.77,96
314,2024-11-14,25.0,IN,web_mobile,direct,<40k,34.5,16.173,1,card,0,0,UTC+08:00,3.10.0,8,1,1.0,45
315,2025-10-10,16.0,AU,web_desktop,direct,<40k,45.33,11.03,1,card,0,0,UTC+05:30,3.10.2,1,1,0.73,92
316,2025-05-23,35.0,CA,mobile_ios,email,150k_plus,27.78,7.812,1,apple_pay,0,0,UTC+08:00,3.10.0,22,0,0.89,72
317,2025-01-17,22.0,GB,web_mobile,affiliate,40k_70k,47.83,11.114,1,card,0,0,UTC+05:30,3.9.1,15,1,0.91,54
318,2025-09-17,16.0,GB,web_desktop,direct,unknown,67.59,22.824,0,bank_debit,0,0,UTC+08:00,4.0.0-beta,10,1,0.73,89
319,2025-07-04,27.0,US,web_mobile,affiliate,70k_100k,42.7,7.959,1,card,0,0,UTC+05:30,3.10.0,13,1,0.62,78
320,2025-04-10,31.0,PH,web_mobile,referral,40k_70k,68.51,12.933,1,apple_pay,0,0,UTC+00:00,3.9.0,21,1,0.47,66
321,2025-01-13,30.0,BR,web_desktop,referral,40k_70k,17.78,4.712,1,apple_pay,0,0,UTC+08:00,3.10.2,1,1,0.71,54
322,2024-06-17,38.0,AU,web_mobile,affiliate,70k_100k,41.04,6.213,1,card,1,0,UTC+08:00,3.10.0,9,1,0.69,24
323,2024-06-03,26.0,US,mobile_android,organic_search,,18.52,7.38,1,google_pay,0,0,UTC+08:00,3.10.0,1,1,0.73,22
324,2025-04-15,21.0,NG,web_desktop,organic_search,<40k,50.26,16.024,1,card,0,0,UTC+05:30,3.10.2,12,1,0.44,67
325,2024-10-07,28.0,NG,mobile_ios,organic_search,40k_70k,63.76,4.679,1,card,0,1,UTC+08:00,3.9.0,22,1,0.96,40
326,2025-03-30,25.0,US,tablet,direct,100k_150k,40.0,16.4,1,card,1,0,UTC+01:00,3.10.2,3,1,0.54,64
327,2025-06-07,36.0,US,web_desktop,email,<40k,46.49,9.205,1,card,0,0,UTC-05:00,3.11.0,15,0,0.72,74
328,2024-02-01,20.0,PH,mobile_ios,organic_search,150k_plus,71.47,11.074,1,apple_pay,1,0,UTC-08:00,3.11.0,8,1,0.58,4
329,2024-03-03,19.0,NG,mobile_android,direct,40k_70k,80.47,19.917,1,card,0,0,UTC+05:30,3.11.1,5,1,0.76,8
330,2025-03-19,31.0,IN,mobile_ios,direct,70k_100k,41.11,12.047,1,card,1,1,UTC-05:00,3.9.0,2,1,0.53,63
331,2025-12-13,33.0,PH,mobile_android,direct,,62.75,16.133,1,card,0,1,UTC-08:00,3.10.2,15,0,0.44,101
332,2025-01-23,17.0,CA,web_desktop,paid_social,40k_70k,56.78,14.074,1,paypal,0,0,UTC-08:00,3.11.0,13,1,0.39,55
333,2025-05-07,,US,mobile_android,paid_social,70k_100k,30.96,6.848,1,paypal,0,0,UTC-08:00,3.10.2,4,1,0.84,70
334,2024-07-30,38.0,NG,web_desktop,organic_search,150k_plus,30.77,16.121,1,google_pay,0,0,UTC+05:30,3.10.0,15,1,0.52,30
335,2024-06-06,49.0,AU,web_desktop,organic_search,40k_70k,60.73,12.885,1,paypal,1,0,UTC-08:00,3.9.0,18,1,0.65,22
336,2024-06-23,37.0,PH,web_mobile,organic_search,150k_plus,68.28,8.759,0,bank_debit,0,0,UTC+05:30,3.9.0,20,1,0.53,24
337,2025-11-17,25.0,AU,tablet,direct,<40k,74.32,9.459,1,google_pay,0,0,UTC-08:00,3.9.1,3,1,0.4,98
338,2025-07-14,24.0,AU,mobile_ios,direct,unknown,42.56,2.47,1,card,0,0,UTC-08:00,3.11.1,3,1,0.74,80
339,2024-09-16,34.0,DE,mobile_android,direct,100k_150k,81.66,14.67,0,card,0,0,UTC+08:00,3.10.2,17,1,0.84,37
340,2024-02-17,,AU,mobile_ios,referral,70k_100k,51.28,7.796,1,card,1,0,UTC+08:00,3.10.0,9,0,0.44,6
341,2025-09-19,27.0,GB,mobile_android,organic_search,,38.61,6.256,1,apple_pay,0,0,UTC+01:00,3.11.0,0,1,0.37,89
342,2024-07-26,16.0,CA,mobile_ios,direct,unknown,53.71,12.187,1,card,1,0,UTC-05:00,3.10.2,4,1,0.44,29
343,2024-06-23,30.0,AU,mobile_android,organic_search,100k_150k,23.18,10.593,1,apple_pay,0,0,UTC-08:00,3.11.0,9,1,0.88,24
344,2025-05-26,29.0,CA,web_mobile,direct,<40k,36.85,2.655,1,apple_pay,0,0,UTC-05:00,3.10.0,9,0,0.42,73
345,2024-03-30,23.0,AU,web_desktop,email,40k_70k,44.98,3.149,1,google_pay,0,0,UTC+05:30,3.10.2,21,0,0.61,12
346,2024-06-01,34.0,CA,mobile_android,direct,100k_150k,34.61,7.564,1,card,0,0,UTC+01:00,3.11.1,12,0,0.39,21
347,2024-12-31,41.0,US,mobile_ios,paid_social,70k_100k,68.13,4.927,1,apple_pay,0,0,UTC+05:30,3.11.0,12,1,0.93,52
348,2024-03-26,19.0,US,mobile_ios,paid_social,150k_plus,35.61,7.741,1,bank_debit,0,0,UTC+05:30,3.10.0,13,0,0.48,12
349,2025-10-29,32.0,IN,mobile_ios,direct,unknown,41.96,7.773,0,apple_pay,0,0,UTC+08:00,3.11.0,13,1,0.45,95
350,2025-12-18,49.0,US,mobile_ios,email,40k_70k,47.63,8.745,1,card,0,1,UTC+05:30,3.9.1,1,1,0.83,102
351,2025-08-29,32.0,CA,web_desktop,direct,<40k,23.85,5.15,1,card,0,0,UTC-08:00,3.10.0,21,0,0.67,86
352,2025-02-16,,US,tablet,organic_search,40k_70k,66.97,23.317,1,card,1,0,UTC-05:00,3.10.0,9,1,0.97,58
353,2025-02-02,21.0,IN,web_mobile,referral,100k_150k,29.71,2.055,1,card,0,0,UTC-05:00,4.0.0-beta,20,1,0.6,56
354,2024-07-15,24.0,GB,web_mobile,organic_search,150k_plus,80.24,29.696,1,paypal,0,0,UTC-05:00,3.10.0,0,1,0.54,28
355,2024-04-19,30.0,CA,mobile_ios,paid_social,<40k,47.6,9.128,1,card,0,0,UTC-08:00,3.10.2,5,1,0.46,15
356,2024-04-22,35.0,US,mobile_android,paid_social,40k_70k,48.32,3.304,1,apple_pay,0,0,UTC+05:30,3.11.0,11,0,0.78,16
357,2024-04-19,17.0,NG,mobile_ios,direct,40k_70k,43.74,4.273,1,apple_pay,0,0,UTC-05:00,3.9.0,0,1,0.42,15
358,2024-01-06,33.0,PH,mobile_ios,email,40k_70k,35.83,8.475,1,apple_pay,0,1,UTC+00:00,3.10.0,19,0,0.75,0
359,2025-06-26,34.0,US,mobile_ios,paid_social,<40k,44.82,21.374,1,paypal,0,0,UTC+08:00,3.10.0,18,0,0.88,77
360,2025-07-01,21.0,US,web_desktop,direct,100k_150k,21.23,8.187,1,apple_pay,1,0,UTC-05:00,3.10.2,18,1,0.75,78
361,2025-06-16,35.0,CA,mobile_android,direct,100k_150k,67.37,7.808,1,google_pay,0,1,UTC+01:00,3.9.1,22,1,0.68,76
362,2024-09-17,24.0,US,web_mobile,direct,unknown,60.86,14.867,1,card,0,0,UTC+00:00,3.9.1,4,1,0.94,37
363,2024-03-15,34.0,US,mobile_ios,organic_search,150k_plus,51.78,4.34,1,card,0,0,UTC+08:00,3.9.1,4,1,0.63,10
364,2024-05-22,23.0,PH,web_desktop,direct,100k_150k,78.92,8.524,0,card,0,1,UTC+08:00,3.10.0,1,0,0.45,20
365,2025-08-21,24.0,GB,mobile_android,email,40k_70k,21.02,7.294,1,bank_debit,0,0,UTC+08:00,3.9.1,23,1,0.65,85
366,2025-10-21,28.0,PH,web_desktop,paid_social,70k_100k,43.88,7.521,1,card,1,1,UTC-05:00,3.9.1,22,1,0.92,94
367,2024-02-11,32.0,US,mobile_android,referral,40k_70k,19.88,10.327,1,card,1,0,UTC+08:00,3.10.2,5,1,0.63,5
368,2025-05-23,16.0,PH,mobile_ios,referral,<40k,59.5,7.343,1,paypal,0,0,UTC+08:00,3.10.0,8,0,0.77,72
369,2025-10-16,32.0,BR,mobile_android,affiliate,<40k,35.68,7.856,1,card,0,0,UTC+00:00,3.9.0,8,1,0.45,93
370,2025-08-14,36.0,IN,mobile_ios,paid_social,70k_100k,13.23,7.519,1,card,0,0,UTC+01:00,3.11.0,6,0,0.42,84
371,2024-06-30,16.0,DE,mobile_ios,email,unknown,45.6,3.487,1,paypal,0,0,UTC-08:00,3.9.1,6,1,0.67,25
372,2025-04-23,40.0,NG,mobile_ios,paid_social,100k_150k,38.8,17.388,1,card,0,0,UTC+08:00,3.11.1,7,1,0.86,68
373,2025-08-20,43.0,SG,web_desktop,direct,70k_100k,50.81,11.889,1,card,0,0,UTC-05:00,3.10.0,21,1,0.41,85
374,2025-10-31,16.0,AU,web_mobile,direct,,41.38,6.371,1,card,0,0,UTC+00:00,4.0.0-beta,9,1,0.66,95
375,2025-05-11,16.0,PH,mobile_ios,referral,70k_100k,45.43,14.824,1,card,0,0,UTC+05:30,3.10.2,12,0,0.68,70
376,2024-09-08,42.0,GB,mobile_android,paid_social,70k_100k,59.13,12.851,1,bank_debit,0,0,UTC+05:30,3.10.2,9,0,0.67,35
377,2025-05-03,25.0,PH,mobile_ios,paid_social,150k_plus,35.64,6.746,1,card,1,1,UTC+05:30,3.10.0,8,0,0.61,69
378,2024-04-24,17.0,IN,mobile_ios,affiliate,70k_100k,30.27,8.427,1,card,0,0,UTC+05:30,3.9.0,17,1,0.71,16
379,2024-03-05,38.0,US,mobile_android,direct,40k_70k,25.03,15.213,1,apple_pay,0,0,UTC-05:00,3.11.0,0,1,0.66,9
380,2024-01-05,18.0,GB,web_desktop,direct,100k_150k,51.35,10.413,1,paypal,0,0,UTC+08:00,3.10.0,11,1,0.39,0
381,2025-02-05,29.0,GB,mobile_ios,organic_search,,64.35,25.036,1,card,0,0,UTC-05:00,3.10.2,6,1,0.75,57
