subscription_id,user_id,experiment_id,subscription_start_date,subscription_end_date,months_active,monthly_price_paid,churned,churn_reason,refund_flag,billing_failures,billing_anomaly_flag,total_revenue,lifetime_value,plan_tier,currency,last_renewal_outcome
1002,6192,1,2024-12-21,2025-05-20,5,12.64,1,price_too_high,0,0,0,60.21,59.24,standard,USD,failed_then_recovered
1003,6194,1,2025-06-02,2026-09-25,16,12.96,1,,0,0,0,207.82,197.23,standard,USD,success
1004,6197,1,2024-05-07,2026-08-25,28,12.57,1,competing_service,0,0,0,351.98,321.2,standard,USD,success
1005,6200,1,2024-12-10,2025-01-09,1,9.99,1,did_not_use_enough,1,0,0,2.98,2.97,family,USD,failed
1006,6204,1,2025-02-25,,60,11.71,0,,0,0,0,703.12,577.91,family,USD,success
1007,6214,1,2024-08-28,2027-03-16,31,9.86,1,price_too_high,0,0,0,299.85,270.96,standard,USD,success
1008,6229,1,2024-04-30,2024-07-29,3,10.03,1,billing_issue,0,0,0,30.03,29.74,student,EUR,success
1009,6231,1,2024-03-13,2024-04-12,1,10.02,1,competing_service,0,0,0,6.7,6.68,student,USD,success
1010,6232,1,2024-08-14,2024-11-12,3,12.81,1,life_event,0,0,0,40.97,40.57,family,USD,success
1011,6233,1,2025-05-31,2025-06-30,1,13.23,1,did_not_use_enough,0,2,0,14.48,14.43,standard,USD,success
1012,6243,1,2024-01-29,2024-05-28,4,12.65,1,did_not_use_enough,0,0,0,51.46,50.79,standard,USD,success
1013,6266,1,2024-03-01,2026-12-16,34,10.07,1,price_too_high,0,0,0,337.92,302.38,family,USD,failed
1014,6276,1,2025-09-24,2029-02-05,41,12.76,1,life_event,0,1,0,519.4,454.26,standard,USD,success
1015,6278,1,2024-10-22,2025-10-17,12,11.81,1,did_not_use_enough,0,0,0,146.45,140.82,standard,USD,success
1016,6291,1,2024-01-16,,60,12.44,0,,0,0,0,749.32,615.88,standard,USD,success
1017,6295,1,2024-10-01,2026-02-23,17,13.19,1,did_not_use_enough,0,0,0,226.1,213.88,standard,USD,success
1018,6299,1,2025-08-15,2026-10-09,14,10.22,1,did_not_use_enough,0,0,0,138.74,132.54,standard,USD,success
1019,6306,1,2024-09-20,2025-02-17,5,11.7,1,did_not_use_enough,0,0,0,63.45,62.42,standard,USD,success
1020,6307,1,2024-12-06,2026-03-31,16,9.82,1,unknown,0,0,0,160.17,152.01,family,USD,success
1021,6311,1,2025-04-13,2028-01-28,34,12.83,1,did_not_use_enough,1,0,0,422.33,377.91,standard,USD,success
1022,6317,1,2025-05-12,2026-04-07,11,11.73,1,unknown,0,0,0,130.81,126.19,standard,USD,success
1023,6327,1,2024-10-02,2024-11-01,1,11.66,1,competing_service,0,0,0,14.79,14.74,standard,USD,failed
1024,6332,1,2024-09-16,2027-11-30,39,9.86,1,competing_service,0,0,0,385.1,339.01,standard,USD,success
1025,6339,1,2024-03-15,2024-10-11,7,9.93,1,,0,0,0,76.11,74.39,standard,USD,success
1026,6343,1,2024-06-02,2025-11-24,18,9.95,1,billing_issue,0,0,0,179.55,169.29,standard,EUR,success
1027,6347,1,2024-03-11,2027-11-21,45,9.76,1,did_not_use_enough,0,0,0,437.73,377.86,standard,USD,success
1028,6349,1,2025-12-15,,60,11.97,0,,0,0,0,719.22,591.14,family,USD,success
1029,6354,1,2025-05-17,,60,12.67,0,,0,0,0,758.91,623.77,standard,USD,success
1030,6363,1,2024-02-06,2024-04-06,2,13.15,1,did_not_use_enough,0,0,0,22.66,22.51,standard,USD,failed
1031,6374,1,2025-05-29,2026-12-20,19,9.82,1,,0,0,0,190.73,179.24,standard,USD,success
1032,6390,1,2025-05-18,2026-03-14,10,13.19,1,,0,0,0,135.76,131.4,standard,EUR,success
1033,6391,1,2024-06-22,,60,12.76,0,,0,0,0,769.02,632.08,standard,EUR,failed
1034,6392,1,2025-05-15,2025-09-12,4,11.78,1,price_too_high,0,0,0,42.64,42.08,family,USD,failed
1035,6394,1,2025-03-11,2029-01-19,47,9.93,1,competing_service,0,0,0,463.56,397.55,standard,USD,success
1036,6395,1,2024-03-21,2026-08-08,29,11.84,1,billing_issue,0,0,0,338.03,307.46,standard,USD,success
1037,6406,1,2024-04-10,2024-05-10,1,12.91,1,,1,0,0,-0.17,-0.17,standard,USD,success
1038,6412,1,2025-12-01,,60,13.0,0,,0,0,0,781.3,642.17,standard,USD,success
1039,6415,1,2024-10-17,2026-04-10,18,13.08,1,billing_issue,0,0,0,236.04,222.56,standard,USD,success
1040,6417,1,2024-02-29,2024-03-30,1,13.07,1,competing_service,0,0,0,12.88,12.83,standard,USD,success
1041,6420,1,2024-10-03,2027-03-22,30,10.02,1,billing_issue,0,0,0,299.57,271.59,standard,USD,success
1042,6426,1,2024-09-08,2026-06-30,22,11.73,1,did_not_use_enough,0,1,0,257.87,239.98,family,USD,success
1043,6430,1,2024-05-07,2028-01-17,45,12.82,1,did_not_use_enough,0,0,0,578.83,499.66,standard,USD,success
1044,6434,1,2025-08-26,2029-04-07,44,11.52,1,did_not_use_enough,0,0,0,504.62,437.03,standard,USD,failed_then_recovered
1045,6444,1,2024-12-11,2025-09-07,9,11.82,1,life_event,0,0,0,104.53,101.5,family,USD,success
1046,6452,1,2024-11-08,,60,12.55,0,,0,0,0,759.17,623.98,standard,USD,success
1047,6453,1,2025-07-10,2026-04-06,9,10.05,1,,0,1,0,90.19,87.57,standard,USD,success
1048,6456,1,2025-04-19,2026-06-13,14,12.76,1,price_too_high,0,0,0,181.63,173.51,standard,USD,success
1049,6457,1,2025-10-26,2028-08-11,34,11.84,1,unknown,0,0,0,403.74,361.28,standard,USD,success
1050,6465,1,2024-12-06,,60,9.84,0,,0,0,0,595.97,489.85,standard,USD,success
1051,6475,1,2025-01-13,2025-07-12,6,12.91,1,billing_issue,0,0,0,79.45,77.91,family,USD,success
1052,6477,1,2025-11-07,2026-02-05,3,13.1,1,price_too_high,0,0,0,39.99,39.6,standard,USD,success
1053,6485,1,2025-01-17,2029-08-24,56,9.91,1,competing_service,0,0,0,554.51,461.76,standard,USD,success
1054,6488,1,2025-09-02,,60,11.54,0,,0,0,0,694.15,570.54,standard,USD,success
1055,6515,1,2024-10-24,2025-12-18,14,10.15,1,did_not_use_enough,0,0,0,140.42,134.14,standard,USD,success
1056,6520,1,2025-11-03,2026-05-02,6,9.89,1,price_too_high,0,0,0,56.49,55.4,standard,USD,success
1057,6521,1,2025-06-17,2026-11-09,17,12.97,1,competing_service,0,0,0,214.88,203.27,standard,USD,success
1058,6527,1,2024-12-20,2025-03-20,3,11.8,1,competing_service,0,0,0,36.65,36.29,standard,USD,success
1059,6529,1,2024-05-26,2025-04-21,11,11.9,1,did_not_use_enough,0,0,0,132.4,127.72,standard,USD,success
1060,6537,1,2025-08-15,2026-05-12,9,11.91,1,price_too_high,0,0,0,104.3,101.28,standard,USD,success
1061,6548,1,2025-06-13,2026-11-05,17,12.05,1,seasonal_pause,0,0,0,204.19,193.16,standard,USD,success
1062,6553,1,2025-03-23,2028-07-05,40,9.99,1,did_not_use_enough,0,0,0,398.56,349.72,student,USD,success
1063,6555,1,2024-11-21,2025-01-20,2,12.83,1,,0,0,0,30.46,30.26,standard,USD,success
1064,6558,1,2024-05-08,2024-07-07,2,11.75,1,did_not_use_enough,0,0,0,24.97,24.81,standard,USD,success
1065,6562,1,2024-06-03,2025-04-29,11,11.96,1,unknown,0,0,0,132.36,127.69,standard,USD,success
1066,6570,1,2024-10-16,2026-05-09,19,10.04,1,,0,1,0,191.35,179.83,standard,USD,success
1067,6574,1,2024-07-06,2024-11-03,4,13.07,1,price_too_high,0,0,0,51.36,50.7,standard,USD,success
1068,6580,1,2024-08-01,2025-09-25,14,13.14,1,did_not_use_enough,0,0,0,183.47,175.27,standard,USD,success
1069,6581,1,2024-03-22,,60,12.0,0,,0,0,0,714.73,587.46,standard,USD,success
1070,6604,1,2024-06-12,2026-09-30,28,11.74,1,did_not_use_enough,0,0,0,328.65,299.9,standard,USD,success
1071,6607,1,2024-02-02,2027-02-16,37,12.59,1,billing_issue,0,0,0,465.76,412.71,standard,USD,success
1072,6610,1,2024-09-17,2027-03-06,30,10.02,1,billing_issue,0,0,0,302.35,274.11,standard,USD,success
1073,6614,1,2024-06-11,2025-06-06,12,9.81,1,billing_issue,0,0,0,124.18,119.4,standard,USD,failed_then_recovered
1074,6618,1,2025-04-11,,60,9.74,0,,0,0,0,586.28,481.88,standard,USD,success
1075,6620,1,2024-01-17,,60,9.99,0,,0,1,0,599.32,492.6,family,USD,success
1076,6624,1,2025-11-09,2028-12-23,38,11.75,1,did_not_use_enough,0,0,0,444.19,392.31,family,USD,success
1077,6631,1,2025-08-28,2026-10-22,14,12.79,1,competing_service,0,1,0,178.7,170.71,standard,USD,success
1078,6632,1,2025-12-17,,60,10.0,0,,0,0,0,600.5,493.57,standard,USD,success
1079,6639,1,2025-02-04,2026-09-27,20,10.14,1,competing_service,0,0,0,201.72,188.96,standard,USD,success
1080,6661,1,2025-05-06,2025-12-02,7,11.94,1,,0,0,0,81.15,79.32,student,USD,success
1081,6667,1,2024-11-19,2025-02-17,3,12.81,1,life_event,0,0,0,37.53,37.16,standard,USD,success
1082,6693,1,2024-06-16,2024-11-13,5,12.61,1,,0,1,0,64.08,63.04,family,USD,success
1083,6694,1,2024-02-26,,60,10.0,0,,0,0,0,599.31,492.59,standard,USD,success
1084,6695,1,2024-07-31,2027-12-13,41,10.03,1,billing_issue,0,0,0,413.1,361.29,standard,USD,success
1085,6701,1,2024-02-10,,60,12.97,0,,0,0,0,781.57,642.39,standard,USD,success
1086,6717,1,2024-04-28,2024-09-25,5,9.97,1,did_not_use_enough,0,0,0,51.15,50.32,standard,USD,success
1087,6727,1,2024-06-10,2027-06-25,37,13.06,1,billing_issue,1,0,0,475.04,420.93,standard,USD,success
1088,6730,1,2024-07-10,,60,11.78,0,,0,0,0,704.49,579.04,standard,USD,success
1089,6749,1,2024-03-01,2024-09-27,7,9.98,1,,0,0,0,70.24,68.65,standard,USD,success
1090,6755,1,2025-02-04,,60,9.86,0,,0,0,0,587.07,482.53,standard,USD,success
1091,6760,1,2024-12-07,2025-07-05,7,12.67,1,,0,0,0,90.75,88.7,standard,USD,success
1092,6765,1,2025-07-27,,60,11.72,0,,0,0,0,699.43,574.88,standard,USD,success
1093,6766,1,2025-08-13,2026-01-10,5,12.92,1,,0,0,0,63.04,62.02,standard,USD,failed_then_recovered
1094,6768,1,2025-11-07,2026-01-06,2,12.98,1,did_not_use_enough,0,1,0,28.27,28.09,standard,USD,success
1095,6772,1,2024-06-27,2028-09-04,51,13.04,1,,0,0,0,665.52,563.34,family,EUR,success
1096,6774,1,2025-05-29,2026-03-25,10,9.84,1,,0,0,0,99.96,96.74,standard,USD,success
1097,6775,1,2024-09-21,2029-01-28,53,11.76,1,seasonal_pause,0,0,0,621.1,522.31,standard,EUR,success
1098,6787,1,2025-10-11,2028-08-26,35,10.2,1,competing_service,0,0,0,354.88,316.52,standard,USD,success
1099,6790,1,2025-07-04,2025-11-01,4,13.1,1,competing_service,0,0,0,53.49,52.8,standard,USD,success
1100,6795,1,2024-09-26,2025-02-23,5,10.05,1,did_not_use_enough,0,1,0,50.97,50.14,standard,USD,failed_then_recovered
1101,6798,1,2025-08-14,2027-06-05,22,12.33,1,did_not_use_enough,0,0,0,273.92,254.92,standard,EUR,success
1102,6807,1,2025-07-23,2026-08-17,13,11.49,1,billing_issue,0,0,0,149.03,142.83,standard,EUR,success
1103,6811,1,2024-03-12,2024-08-09,5,12.8,1,did_not_use_enough,0,0,0,65.27,64.21,family,USD,success
1104,6812,1,2024-10-27,2027-06-14,32,11.81,1,,0,0,0,378.76,341.15,standard,USD,success
1105,6813,1,2024-02-01,2025-03-27,14,9.92,1,billing_issue,0,0,0,139.74,133.49,standard,USD,success
1106,6816,1,2025-06-22,,60,9.8,0,,0,0,0,585.11,480.92,family,USD,success
1107,6818,1,2025-07-28,2026-03-25,8,11.79,1,price_too_high,0,0,0,93.87,91.45,standard,USD,success
1108,6824,1,2025-07-17,2026-01-13,6,11.75,1,did_not_use_enough,0,1,0,68.52,67.19,family,USD,success
1109,6829,1,2024-03-19,2024-06-17,3,11.79,1,,0,0,0,35.05,34.71,family,USD,success
1110,6834,1,2024-07-20,2026-03-12,20,9.92,1,price_too_high,0,0,0,196.91,184.45,standard,USD,success
1111,6836,1,2025-10-31,2029-01-13,39,12.9,1,price_too_high,0,0,0,508.74,447.86,standard,USD,success
1112,6839,1,2024-04-11,2026-01-01,21,11.94,1,did_not_use_enough,0,0,0,255.82,238.85,standard,USD,success
1113,6841,1,2024-06-28,,60,12.81,0,,0,1,0,770.38,633.2,standard,USD,success
1114,6849,1,2024-01-14,2026-03-04,26,9.8,1,did_not_use_enough,0,0,0,251.66,231.16,family,USD,success
1115,6852,1,2024-11-01,,60,11.73,0,,0,0,0,703.46,578.2,student,USD,success
1116,6854,1,2025-05-30,,60,11.82,0,,0,0,0,713.51,586.46,family,USD,success
1117,6855,1,2025-05-18,2027-06-07,25,9.93,1,,0,0,0,249.16,229.61,family,EUR,success
1118,6856,1,2025-04-01,2025-07-30,4,9.88,1,did_not_use_enough,0,0,0,39.52,39.01,standard,USD,success
1119,6866,1,2024-03-30,2026-10-16,31,13.32,1,did_not_use_enough,0,0,0,413.77,373.9,family,USD,success
1120,6868,1,2025-05-02,2025-07-01,2,10.04,1,did_not_use_enough,0,1,0,16.56,16.46,standard,USD,success
1121,6874,1,2025-05-23,2026-12-14,19,10.19,1,life_event,0,1,0,189.91,178.48,standard,USD,success
1122,6875,1,2025-10-29,2026-02-26,4,10.14,1,did_not_use_enough,0,0,0,43.36,42.8,standard,USD,success
1123,6887,1,2025-04-29,,60,12.74,0,,1,0,0,751.25,617.47,standard,USD,failed
1124,6888,1,2024-07-14,2027-03-01,32,11.92,1,seasonal_pause,0,0,0,382.07,344.13,standard,USD,success
1125,6891,1,2025-11-12,2026-01-11,2,9.87,1,price_too_high,0,0,0,15.35,15.25,standard,USD,failed
1126,6925,1,2025-03-05,,60,9.96,0,,0,0,0,597.49,491.09,standard,USD,success
1127,6929,1,2025-08-31,2030-05-07,57,9.69,1,did_not_use_enough,0,0,0,547.83,454.71,student,USD,success
1128,6936,1,2025-02-25,2026-12-17,22,12.82,1,,0,0,0,281.18,261.67,family,USD,success
1129,6941,1,2024-07-18,2029-04-23,58,13.29,1,unknown,0,1,0,772.44,639.06,standard,USD,success
1130,6945,1,2024-12-15,2025-07-13,7,13.01,1,competing_service,0,1,0,91.67,89.6,standard,EUR,success
1131,6954,1,2025-07-27,2026-05-23,10,12.74,1,life_event,0,0,0,126.74,122.66,standard,USD,success
1132,6957,1,2024-01-30,2024-02-29,1,11.74,1,price_too_high,0,2,0,10.85,10.82,standard,USD,success
1133,6960,1,2024-06-20,,60,10.07,0,,0,0,0,605.89,498.0,standard,USD,success
1134,6971,1,2024-05-16,2028-07-24,51,11.59,1,,1,0,0,579.76,490.74,standard,USD,failed_then_recovered
1135,6972,1,2024-04-13,,60,10.05,0,,0,0,0,601.28,494.21,standard,USD,failed
1136,6978,1,2024-10-20,2025-11-14,13,11.73,1,competing_service,0,1,0,152.98,146.61,standard,EUR,success
1137,6991,1,2025-03-20,2029-12-24,58,11.76,1,,0,0,0,680.32,562.84,student,USD,success
1138,6996,1,2025-12-22,2026-08-19,8,9.95,1,competing_service,1,0,0,69.14,67.36,standard,USD,failed
1139,7019,1,2024-08-28,2024-12-26,4,9.93,1,competing_service,0,0,0,46.06,45.46,standard,USD,success
1140,7032,1,2024-07-01,2024-07-31,1,11.63,1,price_too_high,1,0,0,-13.46,-13.42,standard,USD,success
1141,7035,1,2024-05-27,2025-11-18,18,13.24,1,,0,0,0,234.42,221.02,family,USD,failed
1142,7048,1,2025-09-24,2026-05-22,8,9.96,1,did_not_use_enough,0,0,0,82.42,80.29,standard,USD,success
1143,7050,1,2025-12-22,2027-04-16,16,10.06,1,billing_issue,0,0,0,160.33,152.16,standard,USD,failed
1144,7051,1,2025-05-08,2026-11-29,19,12.71,1,,0,1,0,240.14,225.68,student,USD,success
1145,7052,1,2024-06-05,2024-10-03,4,11.69,1,seasonal_pause,0,0,0,46.62,46.02,standard,USD,success
1146,7056,1,2024-02-27,2024-11-23,9,11.74,1,did_not_use_enough,0,0,0,103.17,100.17,standard,USD,success
1147,7061,1,2024-01-19,2027-09-30,45,10.15,1,did_not_use_enough,0,1,0,457.46,394.89,family,USD,success
1148,7066,1,2024-12-05,2026-04-29,17,11.55,1,unknown,0,0,0,193.06,182.62,standard,USD,success
1149,7077,1,2025-01-18,2025-09-15,8,10.11,1,price_too_high,0,0,0,79.27,77.23,family,USD,success
1150,7080,1,2024-08-15,2025-06-11,10,10.0,1,did_not_use_enough,0,0,0,95.56,92.49,standard,USD,failed_then_recovered
1151,7091,1,2024-10-15,,60,9.8,0,,0,0,0,584.64,480.53,standard,EUR,success
1152,7102,1,2024-04-07,2024-09-04,5,13.03,1,,0,0,0,67.43,66.33,standard,EUR,success
1153,7104,1,2024-03-05,,60,12.89,0,,0,0,0,773.18,635.5,standard,USD,success
1154,7119,1,2025-05-02,2027-01-22,21,10.04,1,competing_service,0,0,0,211.21,197.2,standard,USD,success
1155,7123,1,2024-08-14,,60,12.95,0,,0,0,0,780.52,641.53,standard,USD,success
1156,7133,1,2024-04-29,2025-02-23,10,12.48,1,did_not_use_enough,0,0,0,125.51,121.47,family,USD,success
1157,7136,1,2025-08-25,2026-08-20,12,11.59,1,billing_issue,0,0,0,143.23,137.73,standard,EUR,success
1158,7145,1,2024-09-28,,60,11.82,0,,0,0,0,707.64,581.63,standard,USD,success
1159,7147,1,2025-05-03,2026-11-24,19,12.77,1,price_too_high,0,0,0,240.16,225.7,standard,USD,success
1160,7148,1,2025-01-05,,60,12.67,0,,0,0,0,757.86,622.9,standard,USD,success
1161,7163,1,2025-05-31,2026-01-26,8,11.65,1,price_too_high,0,0,0,97.28,94.77,standard,USD,success
1162,7172,1,2024-02-14,2026-04-04,26,11.89,1,,0,0,0,303.21,278.51,standard,USD,success
1163,7177,1,2025-11-13,2026-02-11,3,10.0,1,competing_service,0,1,0,24.17,23.94,standard,USD,success
1164,7185,1,2024-01-07,2024-07-05,6,9.63,1,competing_service,0,0,0,57.51,56.4,standard,USD,success
1165,7194,1,2025-08-20,2026-06-16,10,11.96,1,did_not_use_enough,0,0,0,117.46,113.69,family,USD,success
1166,7199,1,2024-11-14,2025-01-13,2,11.78,1,life_event,0,0,0,20.74,20.6,standard,USD,success
1167,7203,1,2024-01-14,2025-10-05,21,13.24,1,did_not_use_enough,1,0,0,261.94,244.56,standard,USD,success
1168,7206,1,2024-03-04,2025-09-25,19,11.6,1,life_event,0,1,0,217.84,204.73,standard,EUR,failed_then_recovered
1169,7207,1,2025-09-15,,60,9.95,0,,0,0,0,593.25,487.61,family,USD,failed_then_recovered
1170,7222,1,2024-10-31,2028-09-10,47,11.68,1,,0,0,0,549.92,471.62,standard,USD,success
1171,7224,1,2025-11-03,2027-10-24,24,10.12,1,price_too_high,0,0,0,242.84,224.52,standard,USD,success
1172,7234,1,2024-03-24,,60,10.0,0,,0,0,0,598.83,492.2,standard,USD,success
1173,7240,1,2025-11-06,2026-12-31,14,10.09,1,,0,0,0,139.2,132.97,standard,USD,success
1174,7243,1,2025-09-03,2026-09-28,13,11.72,1,billing_issue,0,0,0,149.87,143.64,standard,USD,failed
1175,7250,1,2024-03-18,2026-08-05,29,11.94,1,billing_issue,0,0,0,344.73,313.56,family,USD,failed
1176,7260,1,2024-10-13,2025-03-12,5,9.94,1,,0,0,0,50.58,49.76,standard,USD,success
1177,7264,1,2024-01-13,2024-04-12,3,13.15,1,did_not_use_enough,0,0,0,39.28,38.9,standard,USD,success
1178,7269,1,2024-01-08,2024-02-07,1,11.89,1,did_not_use_enough,0,0,0,14.4,14.35,standard,USD,failed_then_recovered
1179,7270,1,2024-07-11,2028-01-22,43,12.81,1,seasonal_pause,0,0,0,549.95,477.84,standard,USD,success
1180,7272,1,2025-09-30,2025-12-29,3,12.77,1,billing_issue,0,0,0,36.44,36.09,standard,USD,success
1181,7283,1,2025-05-20,2025-08-18,3,9.84,1,,0,0,0,35.62,35.28,standard,USD,success
1182,7289,1,2024-09-09,2028-02-21,42,11.53,1,billing_issue,0,0,0,481.23,419.51,standard,EUR,success
1183,7290,1,2025-01-14,2028-07-27,43,10.02,1,price_too_high,0,0,0,427.81,371.72,standard,USD,failed_then_recovered
1184,7292,1,2025-06-08,,60,12.82,0,,0,1,0,766.65,630.13,standard,USD,success
1185,7314,1,2025-07-01,,60,11.63,0,,0,0,0,693.55,570.05,standard,USD,success
1186,7318,1,2025-06-09,2030-03-15,58,10.06,1,,0,0,0,583.16,482.46,standard,USD,success
1187,7319,1,2025-01-28,2025-12-24,11,12.13,1,price_too_high,0,1,0,138.87,133.97,standard,USD,success
1188,7332,1,2024-12-31,2026-06-24,18,11.48,1,did_not_use_enough,0,1,0,208.35,196.44,standard,USD,success
1189,7337,1,2025-08-12,2027-04-04,20,11.86,1,life_event,0,0,0,237.27,222.26,standard,USD,success
1190,7347,1,2025-09-18,2028-05-05,32,12.6,1,price_too_high,0,0,0,403.16,363.13,standard,USD,success
1191,7349,1,2024-08-24,2024-10-23,2,12.8,1,billing_issue,0,0,0,20.16,20.03,standard,USD,success
1192,7357,1,2025-02-24,2026-04-20,14,11.93,1,price_too_high,0,0,0,170.75,163.11,standard,USD,failed_then_recovered
1193,7361,1,2024-09-06,,60,10.09,0,,0,0,0,602.4,495.13,standard,EUR,success
1194,7364,1,2024-04-12,2028-01-22,46,12.86,1,billing_issue,0,0,0,590.14,507.76,standard,USD,success
1195,7366,1,2025-05-01,2025-10-28,6,13.13,1,competing_service,0,0,0,84.26,82.62,standard,USD,failed
1196,7371,1,2025-11-20,2026-07-18,8,12.13,1,unknown,0,0,0,104.61,101.91,standard,EUR,success
1197,7377,1,2024-12-18,2025-04-17,4,11.62,1,competing_service,0,0,0,44.97,44.39,standard,USD,success
1198,7381,1,2025-09-10,2029-04-22,44,11.92,1,price_too_high,0,0,0,523.8,453.64,standard,EUR,success
1199,7388,1,2025-07-21,2029-05-31,47,11.83,1,,0,0,0,550.75,472.32,standard,EUR,success
1200,7399,1,2025-08-01,,60,10.1,0,,0,0,0,604.5,496.86,standard,USD,success
1201,7401,1,2025-10-27,2025-11-26,1,11.63,1,price_too_high,0,0,0,14.62,14.57,standard,USD,success
1202,7402,1,2024-01-25,2024-02-24,1,12.83,1,billing_issue,1,0,0,-0.94,-0.94,family,USD,success
1203,7405,1,2025-09-02,2027-09-22,25,11.81,1,seasonal_pause,0,0,0,294.03,270.96,family,EUR,success
1204,7426,1,2024-09-14,2027-05-02,32,11.83,1,seasonal_pause,0,0,0,383.56,345.47,standard,USD,success
1205,7428,1,2024-05-24,2026-05-14,24,12.88,1,did_not_use_enough,0,0,0,308.47,285.2,standard,USD,success
1206,7435,1,2025-08-26,2027-12-14,28,9.9,1,life_event,0,0,0,278.17,253.84,standard,USD,success
1207,7456,1,2025-03-10,,60,11.98,0,,0,0,0,718.87,590.86,standard,EUR,success
1208,7466,1,2024-04-24,2027-12-05,44,9.74,1,seasonal_pause,0,0,0,426.12,369.05,standard,USD,success
1209,7467,1,2025-10-15,2026-08-11,10,9.93,1,price_too_high,0,0,0,103.51,100.18,standard,USD,success
1210,7470,1,2025-12-25,,60,13.07,0,,1,0,0,770.51,633.31,student,USD,success
1211,7480,1,2024-11-04,2028-11-13,49,11.81,1,did_not_use_enough,0,0,0,581.18,495.18,standard,USD,failed
1212,7492,1,2025-05-18,,60,9.88,0,,0,0,0,592.77,487.22,standard,USD,success
1213,7494,1,2025-04-18,2025-12-14,8,11.79,1,did_not_use_enough,0,1,0,94.29,91.85,standard,USD,success
1214,7496,1,2025-05-22,2025-08-20,3,11.28,1,,1,0,0,19.94,19.75,family,USD,failed
1215,7497,1,2024-04-19,2024-06-18,2,11.6,1,price_too_high,0,0,0,26.19,26.02,standard,USD,success
1216,7500,1,2024-07-14,2026-07-04,24,11.61,1,,0,0,0,280.18,259.04,family,USD,failed
1217,7502,1,2024-04-24,2026-12-10,32,9.8,1,did_not_use_enough,0,0,0,311.68,280.73,standard,USD,success
1218,7503,1,2025-05-14,2025-10-11,5,12.99,1,price_too_high,1,0,0,58.94,57.99,standard,USD,success
1219,7507,1,2024-12-24,,60,12.68,0,,0,0,0,759.2,624.0,standard,EUR,success
1220,7511,1,2024-08-06,2026-02-27,19,10.06,1,billing_issue,0,2,0,183.32,172.28,standard,USD,success
1221,7518,1,2024-04-01,,60,10.28,0,,0,1,0,622.93,512.0,standard,EUR,success
1222,7523,1,2024-01-26,,60,12.66,0,,0,1,0,762.92,627.06,family,USD,failed_then_recovered
1223,7524,1,2025-09-24,,60,11.65,0,,0,0,0,702.69,577.56,student,USD,success
1224,7526,1,2025-10-01,2027-06-23,21,11.7,1,price_too_high,0,0,0,248.17,231.71,standard,USD,failed
1225,7528,1,2025-07-31,,60,11.65,0,,0,0,0,694.97,571.21,standard,USD,success
1226,7533,1,2024-01-12,2028-04-20,52,9.96,1,competing_service,0,0,0,518.29,437.28,standard,USD,success
1227,7551,1,2025-11-20,2028-09-05,34,9.97,1,did_not_use_enough,0,0,0,338.92,303.27,standard,USD,success
1228,7560,1,2024-07-02,2027-10-15,40,12.86,1,unknown,0,0,0,510.59,448.02,student,USD,success
1229,7568,1,2025-04-11,2026-01-06,9,11.71,1,price_too_high,0,0,0,109.02,105.86,standard,USD,success
1230,7570,1,2024-05-21,2025-05-16,12,9.97,1,price_too_high,0,0,0,114.5,110.1,standard,USD,success
1231,7571,1,2024-08-02,2024-09-01,1,11.53,1,billing_issue,0,0,0,8.44,8.41,standard,USD,success
1232,7574,1,2025-12-10,2026-11-05,11,12.73,1,price_too_high,0,0,0,147.24,142.04,standard,USD,success
1233,7582,1,2025-01-15,2026-07-09,18,11.95,1,competing_service,0,0,0,215.88,203.54,standard,EUR,success
1234,7586,1,2025-05-02,2025-08-30,4,11.84,1,seasonal_pause,0,0,0,43.17,42.61,standard,USD,success
1235,7587,1,2025-11-29,2026-08-26,9,10.08,1,,0,1,0,84.54,82.09,standard,USD,success
1236,7590,1,2024-11-11,2025-08-08,9,11.52,1,,0,1,0,104.58,101.55,standard,USD,success
1237,7599,1,2025-06-19,,60,12.13,0,,0,0,0,726.09,596.79,standard,EUR,success
1238,7603,1,2025-08-25,2027-09-14,25,13.25,1,,1,1,0,319.43,294.37,standard,EUR,success
1239,7605,1,2025-05-25,2025-08-23,3,10.07,1,billing_issue,0,0,0,23.99,23.76,family,USD,success
1240,7621,1,2025-01-18,,60,12.78,0,,0,0,0,764.64,628.48,family,EUR,success
1241,7623,1,2025-10-15,2027-01-08,15,12.83,1,billing_issue,0,0,0,193.49,184.23,standard,USD,success
1242,7626,1,2025-12-01,2025-12-31,1,11.74,1,,0,1,0,9.8,9.77,standard,USD,success
1243,7633,1,2024-11-14,2029-07-21,57,12.86,1,,0,0,0,735.45,610.45,standard,USD,success
1244,7642,1,2025-09-25,2026-04-23,7,10.0,1,competing_service,0,0,0,70.52,68.93,standard,USD,success
1245,7645,1,2025-02-08,2026-06-03,16,11.44,1,price_too_high,0,0,0,180.09,170.91,family,USD,success
1246,7648,1,2024-11-11,2028-08-22,46,9.82,1,did_not_use_enough,0,0,0,451.22,388.24,standard,USD,success
1247,7649,1,2024-04-10,,60,13.08,0,,0,1,0,783.12,643.67,standard,USD,success
1248,7677,1,2024-07-05,2027-07-20,37,9.98,1,,0,0,0,367.72,325.84,standard,USD,success
1249,7680,1,2025-05-23,2027-12-09,31,9.82,1,,0,0,0,300.63,271.66,standard,USD,success
