experiment_row_id,experiment_id,user_id,treatment_group,assigned_price,discount_pct,experiment_date,viewed_pricing_page,clicked_subscribe,subscribed,time_on_pricing_page_sec,pricing_page_scroll_depth_pct,hesitate_event_count,paywall_modal_shown,experiment_assignment_delay_sec
304,1,304,control,9.99,0.0,2025-06-09,0,0,0,215.63,0.0,3,1,6
305,1,305,variant_high,14.99,15.0,2025-03-31,1,1,0,12.07,60.2,3,1,42
306,1,306,variant_high,14.99,15.0,2024-11-02,0,0,0,90.18,0.0,4,1,68
307,1,307,control,9.99,0.0,2025-07-07,0,0,0,504.04,24.3,1,1,46
308,1,308,variant_high,14.99,15.0,2025-05-17,0,0,0,427.92,30.4,3,1,33
309,1,309,control,9.99,0.0,2025-11-26,0,0,0,376.78,0.0,1,0,78
310,1,310,control,9.99,0.0,2025-12-30,1,1,1,79.38,59.8,2,1,26
311,1,311,control,9.99,0.0,2024-11-12,0,0,0,52.41,15.4,0,0,22
312,1,312,control,9.99,0.0,2024-05-09,0,0,0,47.55,2.1,0,0,28
313,1,313,control,9.99,0.0,2025-11-15,1,0,0,124.7,67.6,4,1,4
314,1,314,variant_high,14.99,15.0,2024-11-27,1,0,0,1057.83,79.3,3,1,17
315,1,315,variant_high,14.99,15.0,2025-10-25,1,1,0,374.95,83.0,3,1,87
316,1,316,control,9.99,0.0,2025-05-29,0,0,0,84.84,25.7,2,1,10
317,1,317,control,9.99,0.0,2025-01-18,0,0,0,85.29,8.6,3,1,48
318,1,318,variant_mid,12.99,10.0,2025-09-28,1,1,1,26.88,33.0,4,1,46
319,1,319,variant_mid,12.99,10.0,2025-07-10,1,0,0,25.22,56.5,6,1,18
320,1,320,variant_high,14.99,15.0,2025-04-21,1,1,1,205.48,76.7,3,1,26
321,1,321,control,9.99,0.0,2025-01-26,0,0,0,74.77,42.1,2,1,24
322,1,322,variant_mid,12.99,10.0,2024-07-07,1,0,0,193.22,75.7,4,1,38
323,1,323,variant_mid,12.99,10.0,2024-06-17,0,0,0,113.8,29.4,3,1,8
324,1,324,variant_high,14.99,15.0,2025-05-01,0,0,0,74.02,23.9,5,1,66
325,1,325,control,9.99,0.0,2024-10-24,0,0,0,95.99,19.1,1,1,11
326,1,326,control,9.99,0.0,2025-04-07,1,1,1,370.01,71.5,1,1,42
327,1,327,control,9.99,0.0,2025-06-14,1,1,0,237.95,92.0,1,1,1
328,1,328,variant_mid,12.99,10.0,2024-02-18,1,1,1,151.98,58.1,1,1,11
329,1,329,variant_mid,12.99,10.0,2024-03-09,1,0,0,202.88,62.2,3,1,75
330,1,330,variant_mid,12.99,10.0,2025-03-25,0,0,0,393.39,25.4,3,1,39
331,1,331,control,9.99,0.0,2025-12-29,0,0,0,255.8,34.1,2,1,42
332,1,332,control,9.99,0.0,2025-02-02,1,0,0,1105.68,35.1,1,1,37
333,1,333,variant_mid,12.99,10.0,2025-05-22,0,0,0,9.82,26.5,2,1,33
334,1,334,control,9.99,0.0,2024-08-12,0,0,0,111.57,13.9,3,1,65
335,1,335,variant_high,14.99,15.0,2024-06-11,1,1,1,116.09,31.9,4,0,41
336,1,336,variant_high,14.99,15.0,2024-06-25,0,0,0,69.4,31.8,8,1,21
337,1,337,control,9.99,0.0,2025-11-17,0,0,0,46.15,29.0,1,1,1
338,1,338,variant_mid,12.99,10.0,2025-07-23,0,0,0,56.5,0.0,3,0,5
339,1,339,control,9.99,0.0,2024-09-27,1,0,0,128.28,51.9,1,1,0
340,1,340,variant_high,14.99,15.0,2024-02-26,0,0,0,323.21,10.9,3,1,43
341,1,341,variant_mid,12.99,10.0,2025-10-05,1,1,1,311.16,76.6,4,1,76
342,1,342,control,9.99,0.0,2024-07-29,1,0,0,63.7,85.5,4,1,6
343,1,343,variant_high,14.99,15.0,2024-07-04,0,0,0,84.37,34.5,4,0,20
344,1,344,control,9.99,0.0,2025-06-08,1,0,0,444.88,50.5,4,1,71
345,1,345,control,9.99,0.0,2024-04-08,0,0,0,50.0,4.4,1,1,32
346,1,346,control,9.99,0.0,2024-06-05,0,0,0,6.08,18.5,1,1,53
347,1,347,variant_mid,12.99,10.0,2025-01-09,1,1,1,7.4,42.3,3,1,37
348,1,348,control,9.99,0.0,2024-04-10,1,0,0,137.94,35.7,1,1,62
349,1,349,variant_high,14.99,15.0,2025-11-03,1,0,0,83.63,50.0,8,1,83
350,1,350,variant_mid,12.99,10.0,2026-01-07,1,0,0,505.25,56.8,3,1,41
351,1,351,variant_high,14.99,15.0,2025-09-05,0,0,0,19.31,0.0,6,1,61
352,1,352,control,9.99,0.0,2025-03-03,1,0,0,72.77,73.0,1,1,72
353,1,353,variant_high,14.99,15.0,2025-02-05,0,0,0,253.27,18.5,4,0,14
354,1,354,variant_mid,12.99,10.0,2024-07-16,1,1,1,307.71,42.6,6,1,75
355,1,355,variant_high,14.99,15.0,2024-04-29,0,0,0,229.63,27.7,1,1,81
356,1,356,variant_high,14.99,15.0,2024-05-01,1,0,0,189.05,77.0,1,1,38
357,1,357,variant_mid,12.99,10.0,2024-04-27,1,1,0,286.49,66.8,4,1,48
358,1,358,variant_mid,12.99,10.0,2024-01-21,1,0,0,73.05,74.5,3,1,59
359,1,359,variant_high,14.99,15.0,2025-07-16,1,0,0,325.94,37.3,3,1,49
360,1,360,control,9.99,0.0,2025-07-20,0,0,0,131.6,16.4,2,1,84
361,1,361,control,9.99,0.0,2025-06-28,0,0,0,59.98,15.4,0,1,73
362,1,362,variant_high,14.99,15.0,2024-09-24,0,0,0,116.64,0.0,2,1,77
363,1,363,variant_high,14.99,15.0,2024-04-02,0,0,0,121.34,16.6,2,1,72
364,1,364,variant_mid,12.99,10.0,2024-06-03,1,1,1,43.79,67.2,5,0,59
365,1,365,variant_high,14.99,15.0,2025-09-02,0,0,0,20.09,4.9,3,0,38
366,1,366,variant_high,14.99,15.0,2025-11-06,0,0,0,73.32,11.4,2,1,38
367,1,367,variant_mid,12.99,10.0,2024-02-24,0,0,0,12.12,46.0,2,1,4
368,1,368,control,9.99,0.0,2025-06-08,1,0,0,83.4,56.4,1,1,3
369,1,369,variant_mid,12.99,10.0,2025-10-21,0,0,0,136.86,24.1,3,1,24
370,1,370,variant_mid,12.99,10.0,2025-08-26,0,0,0,127.79,0.0,0,1,36
371,1,371,control,9.99,0.0,2024-07-13,0,0,0,410.83,0.0,1,1,62
372,1,372,variant_high,14.99,15.0,2025-05-12,0,0,0,49.05,26.8,5,1,55
373,1,373,variant_high,14.99,15.0,2025-08-27,0,0,0,35.54,14.4,6,1,19
374,1,374,variant_high,14.99,15.0,2025-11-20,1,0,0,356.88,64.7,5,1,47
375,1,375,variant_mid,12.99,10.0,2025-05-15,0,0,0,374.74,0.0,2,1,13
376,1,376,control,9.99,0.0,2024-09-23,0,0,0,141.39,0.0,1,1,71
377,1,377,variant_mid,12.99,10.0,2025-05-08,0,0,0,514.75,17.4,2,1,79
378,1,378,variant_high,14.99,15.0,2024-04-29,0,0,0,5.54,22.8,4,1,82
379,1,379,variant_mid,12.99,10.0,2024-03-18,1,0,0,41.15,65.0,3,1,88
380,1,380,control,9.99,0.0,2024-01-12,1,1,1,484.66,72.0,0,1,50
381,1,381,variant_high,14.99,15.0,2025-02-15,1,0,0,239.99,43.4,0,1,70
382,1,382,control,9.99,0.0,2024-02-02,0,0,0,425.62,0.0,0,0,0
383,1,383,variant_mid,12.99,10.0,2024-04-22,1,1,1,124.71,78.2,1,1,89
384,1,384,variant_mid,12.99,10.0,2025-09-25,0,0,0,95.45,0.0,4,0,8
385,1,385,variant_high,14.99,15.0,2024-11-13,0,0,0,213.96,0.0,4,1,24
386,1,386,control,9.99,0.0,2025-03-27,0,0,0,90.13,10.8,1,0,59
387,1,387,control,9.99,0.0,2024-11-21,0,0,0,34.71,5.2,3,1,49
388,1,388,variant_high,14.99,15.0,2024-02-16,1,0,0,50.6,35.0,4,0,50
389,1,389,variant_high,14.99,15.0,2025-03-17,1,1,0,59.7,51.4,3,1,56
390,1,390,control,9.99,0.0,2024-03-29,0,0,0,39.7,6.4,1,1,37
391,1,391,variant_high,14.99,15.0,2025-05-05,0,0,0,76.63,0.0,2,1,13
392,1,392,variant_high,14.99,15.0,2025-05-28,1,0,0,102.12,65.8,1,1,65
393,1,393,control,9.99,0.0,2025-06-11,1,0,0,82.89,64.4,2,1,21
394,1,394,variant_high,14.99,15.0,2024-10-23,0,0,0,314.21,0.0,2,0,38
395,1,395,control,9.99,0.0,2024-12-22,0,0,0,55.18,14.6,1,1,4
396,1,396,variant_high,14.99,15.0,2025-08-05,0,0,0,198.34,33.2,5,0,59
397,1,397,control,9.99,0.0,2024-11-27,0,0,0,276.45,18.9,0,0,14
398,1,398,variant_high,14.99,15.0,2025-11-19,1,0,0,39.48,51.9,6,1,21
399,1,399,variant_high,14.99,15.0,2025-05-01,0,0,0,152.31,0.0,5,1,88
400,1,400,control,9.99,0.0,2025-07-07,1,0,0,37.58,62.5,1,1,40
401,1,401,variant_high,14.99,15.0,2025-05-06,0,0,0,64.73,26.4,5,0,85
402,1,402,control,9.99,0.0,2024-05-30,1,0,0,395.2,69.2,0,1,5
403,1,403,control,9.99,0.0,2024-12-08,0,0,0,157.63,26.0,1,1,33
404,1,404,variant_high,14.99,15.0,2025-05-09,1,0,0,125.14,69.3,2,0,59
405,1,405,variant_high,14.99,15.0,2025-01-29,0,0,0,36.35,6.7,2,1,12
406,1,406,variant_high,14.99,15.0,2025-03-26,1,1,0,101.88,49.9,3,1,7
407,1,407,variant_high,14.99,15.0,2025-11-07,0,0,0,246.94,48.2,2,0,15
408,1,408,control,9.99,0.0,2025-09-25,0,0,0,127.39,1.9,2,1,45
409,1,409,variant_mid,12.99,10.0,2024-06-16,1,1,0,72.01,48.8,2,1,70
410,1,410,variant_high,14.99,15.0,2024-06-10,1,0,0,146.09,89.8,4,1,65
411,1,411,variant_high,14.99,15.0,2024-04-23,1,0,0,21.26,71.1,2,1,21
412,1,412,variant_mid,12.99,10.0,2025-06-15,1,1,1,155.12,45.5,4,1,17
413,1,413,control,9.99,0.0,2025-01-07,0,0,0,48.8,13.9,3,1,21
414,1,414,variant_high,14.99,15.0,2025-03-31,0,0,0,134.48,19.9,5,1,33
415,1,415,control,9.99,0.0,2025-09-29,0,0,0,132.72,41.1,3,0,74
416,1,416,variant_high,14.99,15.0,2024-12-22,0,0,0,41.75,15.7,1,1,78
417,1,417,control,9.99,0.0,2025-04-17,0,0,0,643.89,0.0,2,1,18
418,1,418,variant_mid,12.99,10.0,2024-08-17,0,0,0,204.17,0.0,1,1,13
419,1,419,control,9.99,0.0,2025-08-29,1,0,0,48.17,53.9,2,1,76
420,1,420,variant_high,14.99,15.0,2024-01-20,1,1,0,58.3,75.8,4,0,2
421,1,421,variant_high,14.99,15.0,2025-02-25,1,1,0,40.16,75.4,6,1,87
422,1,422,variant_mid,12.99,10.0,2025-08-23,1,1,1,194.71,47.7,2,0,75
423,1,423,variant_high,14.99,15.0,2025-06-09,1,1,0,137.34,55.2,4,1,52
424,1,424,variant_mid,12.99,10.0,2024-04-03,1,1,1,146.2,49.7,0,1,31
425,1,425,control,9.99,0.0,2025-09-19,0,0,0,532.37,0.0,3,1,4
426,1,426,variant_high,14.99,15.0,2024-10-16,1,0,0,35.66,52.2,0,1,26
427,1,427,control,9.99,0.0,2025-01-18,0,0,0,95.71,10.0,2,1,49
428,1,428,control,9.99,0.0,2025-01-01,0,0,0,246.1,10.1,4,1,3
429,1,429,variant_high,14.99,15.0,2024-09-26,0,0,0,21.79,7.8,1,0,57
430,1,430,control,9.99,0.0,2024-09-12,0,0,0,181.3,12.5,3,1,42
431,1,431,variant_high,14.99,15.0,2025-11-05,0,0,0,99.98,8.6,2,1,2
432,1,432,variant_mid,12.99,10.0,2025-05-11,0,0,0,98.94,5.5,0,1,49
433,1,433,control,9.99,0.0,2025-12-31,0,0,0,108.21,13.4,4,0,36
434,1,434,variant_mid,12.99,10.0,2024-09-04,0,0,0,25.21,0.0,0,1,22
435,1,435,control,9.99,0.0,2024-08-15,1,1,1,190.55,54.1,3,0,1
436,1,436,variant_high,14.99,15.0,2025-01-17,1,1,1,12.84,64.4,5,0,87
437,1,437,control,9.99,0.0,2025-03-31,0,0,0,77.69,0.0,3,0,7
438,1,438,variant_high,14.99,15.0,2024-03-26,0,0,0,43.71,19.5,1,1,14
439,1,439,control,9.99,0.0,2024-10-03,0,0,0,119.06,0.0,1,0,48
440,1,440,control,9.99,0.0,2024-11-30,1,0,0,232.95,42.4,0,1,75
441,1,441,variant_mid,12.99,10.0,2024-03-18,0,0,0,20.54,0.0,3,1,9
442,1,442,variant_mid,12.99,10.0,2025-03-03,1,0,0,164.71,66.7,1,1,2
443,1,443,variant_mid,12.99,10.0,2024-04-03,1,1,1,185.45,60.1,4,0,54
444,1,444,variant_mid,12.99,10.0,2025-10-07,1,1,1,28.23,40.4,4,1,39
445,1,445,control,9.99,0.0,2025-01-16,1,1,1,64.63,68.3,3,1,19
446,1,446,variant_mid,12.99,10.0,2024-05-24,0,0,0,50.8,14.0,1,1,9
447,1,447,variant_high,14.99,15.0,2025-01-30,0,0,0,243.91,0.0,3,1,41
448,1,448,control,9.99,0.0,2024-09-07,0,0,0,126.99,0.0,2,1,20
449,1,449,variant_mid,12.99,10.0,2024-11-26,0,0,0,40.19,0.0,1,1,12
450,1,450,control,9.99,0.0,2024-07-24,0,0,0,174.77,0.0,3,1,51
451,1,451,variant_high,14.99,15.0,2024-11-25,0,0,0,89.43,29.6,6,1,62
452,1,452,control,9.99,0.0,2024-04-21,0,0,0,338.59,0.0,1,1,58
453,1,453,control,9.99,0.0,2024-08-11,0,0,0,489.12,0.0,1,1,44
454,1,454,variant_mid,12.99,10.0,2024-10-23,1,1,1,43.08,63.7,2,1,67
455,1,455,variant_high,14.99,15.0,2025-08-08,1,0,0,132.73,64.6,4,1,5
456,1,456,control,9.99,0.0,2025-11-07,1,0,0,306.29,53.1,3,1,78
457,1,457,variant_high,14.99,15.0,2025-10-09,1,0,0,78.89,62.5,2,0,39
458,1,458,control,9.99,0.0,2024-09-30,1,0,0,263.88,58.2,5,0,46
459,1,459,variant_high,14.99,15.0,2024-09-27,0,0,0,12.26,25.6,0,1,11
460,1,460,variant_high,14.99,15.0,2024-07-25,0,0,0,98.0,0.0,2,1,30
461,1,461,variant_high,14.99,15.0,2025-01-22,0,0,0,93.21,8.0,5,1,12
462,1,462,variant_high,14.99,15.0,2025-12-08,1,0,0,416.84,74.0,4,0,61
463,1,463,variant_mid,12.99,10.0,2024-07-01,0,0,0,15.83,0.0,1,0,82
464,1,464,variant_high,14.99,15.0,2025-06-19,0,0,0,218.62,0.0,3,0,49
465,1,465,control,9.99,0.0,2024-07-14,0,0,0,275.34,35.2,3,1,66
466,1,466,variant_high,14.99,15.0,2024-10-07,0,0,0,893.34,42.7,3,1,88
467,1,467,variant_mid,12.99,10.0,2025-01-31,1,0,0,223.32,42.5,2,1,26
468,1,468,variant_high,14.99,15.0,2025-07-02,0,0,0,63.17,18.3,3,1,86
469,1,469,variant_mid,12.99,10.0,2025-09-05,0,0,0,154.08,37.1,5,1,39
470,1,470,variant_mid,12.99,10.0,2025-04-30,0,0,0,82.55,10.8,1,1,37
471,1,471,variant_mid,12.99,10.0,2025-03-21,0,0,0,387.22,0.0,1,1,2
472,1,472,variant_mid,12.99,10.0,2025-09-19,1,1,1,26.79,70.5,2,0,53
473,1,473,variant_mid,12.99,10.0,2025-04-15,0,0,0,76.36,9.1,2,1,80
474,1,474,variant_high,14.99,15.0,2024-04-03,1,1,0,55.61,78.0,6,1,4
475,1,475,control,9.99,0.0,2024-02-28,0,0,0,69.34,22.0,0,1,10
476,1,476,variant_high,14.99,15.0,2025-02-15,1,1,1,81.35,63.0,5,1,58
477,1,477,variant_high,14.99,15.0,2024-01-25,0,0,0,197.96,7.1,2,1,26
478,1,478,variant_high,14.99,15.0,2025-05-27,0,0,0,454.87,19.6,1,0,86
479,1,479,variant_high,14.99,15.0,2025-08-06,1,0,0,59.22,67.6,3,1,83
480,1,480,variant_mid,12.99,10.0,2026-01-14,0,0,0,31.02,28.9,3,0,71
481,1,481,variant_high,14.99,15.0,2024-02-04,0,0,0,46.78,0.0,7,1,44
482,1,482,variant_mid,12.99,10.0,2025-03-29,1,0,0,361.97,38.9,4,1,89
483,1,483,control,9.99,0.0,2025-11-30,1,1,0,105.32,88.6,1,1,63
484,1,484,control,9.99,0.0,2024-04-16,1,1,1,62.29,84.1,1,1,43
485,1,485,control,9.99,0.0,2025-07-22,1,0,0,42.86,88.7,2,1,62
486,1,486,control,9.99,0.0,2025-12-19,1,0,0,133.91,78.5,0,1,8
487,1,487,variant_mid,12.99,10.0,2024-02-27,0,0,0,80.57,0.0,2,1,54
488,1,488,variant_high,14.99,15.0,2024-12-13,1,1,1,12.37,62.8,2,1,45
489,1,489,control,9.99,0.0,2024-03-09,1,0,0,151.89,29.7,2,1,70
490,1,490,variant_high,14.99,15.0,2024-12-27,1,1,0,142.08,77.9,2,1,53
491,1,491,variant_high,14.99,15.0,2025-09-23,0,0,0,41.89,6.1,3,1,49
492,1,492,variant_high,14.99,15.0,2024-07-22,0,0,0,22.97,12.5,3,1,65
493,1,493,variant_high,14.99,15.0,2025-08-12,0,0,0,166.8,0.0,2,1,29
494,1,494,variant_high,14.99,15.0,2025-08-16,1,1,0,65.63,80.5,1,1,59
495,1,495,control,9.99,0.0,2024-01-30,1,1,1,48.69,78.5,1,1,63
496,1,496,variant_mid,12.99,10.0,2025-01-24,0,0,0,81.24,2.3,4,1,32
497,1,497,variant_mid,12.99,10.0,2024-07-11,0,0,0,23.74,25.7,6,1,56
498,1,498,control,9.99,0.0,2025-12-18,1,1,1,370.52,70.6,3,0,69
499,1,499,variant_mid,12.99,10.0,2025-06-07,1,0,0,79.27,78.4,1,1,54
500,1,500,variant_mid,12.99,10.0,2025-01-31,1,1,0,47.17,75.1,2,1,55
501,1,501,variant_high,14.99,15.0,2025-04-23,0,0,0,86.75,11.4,5,1,54
502,1,502,control,9.99,0.0,2024-05-12,1,1,1,46.0,83.9,1,1,79
503,1,503,variant_high,14.99,15.0,2025-01-03,0,0,0,39.08,0.0,5,0,71
504,1,504,control,9.99,0.0,2025-07-19,1,1,1,604.9,96.9,3,1,61
505,1,505,variant_mid,12.99,10.0,2025-11-29,1,0,0,59.91,58.9,3,1,58
506,1,506,control,9.99,0.0,2024-04-25,0,0,0,45.78,0.0,4,1,27
507,1,507,variant_high,14.99,15.0,2025-11-01,0,0,0,152.22,33.1,3,1,19
508,1,508,variant_mid,12.99,10.0,2024-08-06,0,0,0,53.86,0.0,4,1,59
509,1,509,control,9.99,0.0,2025-10-05,0,0,0,123.18,0.0,3,0,39
510,1,510,variant_high,14.99,15.0,2025-11-29,1,0,0,13.94,75.6,4,1,77
511,1,511,control,9.99,0.0,2025-08-07,0,0,0,83.42,0.0,5,1,62
512,1,512,variant_high,14.99,15.0,2025-12-27,1,0,0,199.92,32.1,2,1,15
513,1,513,control,9.99,0.0,2025-02-17,0,0,0,7.95,0.0,1,0,32
514,1,514,control,9.99,0.0,2025-07-30,0,0,0,65.89,0.5,3,0,9
515,1,515,control,9.99,0.0,2025-11-13,1,0,0,215.18,52.3,0,1,2
516,1,516,variant_high,14.99,15.0,2024-05-31,1,0,0,201.23,50.5,3,1,44
517,1,517,variant_high,14.99,15.0,2025-06-24,1,1,1,211.56,54.1,2,0,61
518,1,518,variant_mid,12.99,10.0,2025-07-08,1,0,0,61.17,89.0,3,1,82
519,1,519,control,9.99,0.0,2025-01-10,1,1,1,41.63,34.2,0,0,35
520,1,520,variant_mid,12.99,10.0,2025-03-26,0,0,0,92.96,0.0,2,1,37
521,1,521,variant_mid,12.99,10.0,2025-05-08,0,0,0,130.96,12.7,5,1,71
522,1,522,variant_mid,12.99,10.0,2024-12-03,1,0,0,28.39,74.7,5,1,7
523,1,523,variant_mid,12.99,10.0,2025-03-27,1,0,0,53.69,28.2,8,1,44
524,1,524,variant_mid,12.99,10.0,2024-12-10,0,0,0,65.44,0.0,3,0,9
525,1,525,variant_mid,12.99,10.0,2024-12-15,1,0,0,294.36,46.7,3,1,85
526,1,526,variant_mid,12.99,10.0,2024-12-07,1,0,0,409.1,37.9,2,1,76
527,1,527,control,9.99,0.0,2024-12-19,0,0,0,68.89,0.0,3,0,46
528,1,528,variant_high,14.99,15.0,2024-08-24,0,0,0,119.76,25.3,3,0,70
529,1,529,variant_high,14.99,15.0,2024-04-04,1,0,0,63.5,21.2,2,0,45
530,1,530,variant_high,14.99,15.0,2025-02-03,0,0,0,43.72,0.0,3,1,22
531,1,531,variant_high,14.99,15.0,2024-11-08,1,1,0,124.69,54.2,5,1,69
532,1,532,variant_mid,12.99,10.0,2024-02-08,0,0,0,387.17,9.0,2,1,78
533,1,533,variant_high,14.99,15.0,2025-02-10,0,0,0,28.18,0.0,3,1,47
534,1,534,variant_mid,12.99,10.0,2025-09-25,0,0,0,120.7,15.3,0,1,66
535,1,535,variant_mid,12.99,10.0,2024-07-18,1,1,1,241.68,68.6,2,1,45
536,1,536,variant_high,14.99,15.0,2025-11-03,0,0,0,517.66,11.3,1,1,83
537,1,537,variant_high,14.99,15.0,2025-01-31,0,0,0,676.12,0.0,2,0,88
538,1,538,variant_mid,12.99,10.0,2024-10-19,1,1,1,24.72,84.8,5,1,0
539,1,539,variant_high,14.99,15.0,2025-10-03,0,0,0,312.16,7.9,1,0,34
540,1,540,variant_mid,12.99,10.0,2025-12-05,1,0,0,191.56,47.1,2,1,80
541,1,541,variant_mid,12.99,10.0,2025-11-23,0,0,0,17.77,31.7,2,1,17
542,1,542,variant_high,14.99,15.0,2025-08-04,0,0,0,57.47,36.9,4,1,19
543,1,543,variant_mid,12.99,10.0,2025-04-09,1,1,0,517.69,62.9,3,0,47
544,1,544,variant_high,14.99,15.0,2025-09-21,1,0,0,33.49,75.5,0,1,65
545,1,545,variant_high,14.99,15.0,2025-09-22,0,0,0,45.26,7.1,6,1,19
546,1,546,control,9.99,0.0,2025-10-25,0,0,0,253.14,24.5,3,1,56
547,1,547,variant_high,14.99,15.0,2025-09-14,1,1,1,27.4,67.6,3,0,88
548,1,548,control,9.99,0.0,2024-09-12,0,0,0,145.22,1.0,2,1,77
549,1,549,variant_high,14.99,15.0,2025-12-12,1,1,1,231.47,17.8,4,1,87
550,1,550,variant_high,14.99,15.0,2025-09-04,0,0,0,450.35,29.2,3,0,10
551,1,551,variant_high,14.99,15.0,2025-10-05,0,0,0,174.99,0.0,4,1,82
552,1,552,variant_high,14.99,15.0,2024-04-25,0,0,0,461.52,33.0,1,1,7
553,1,553,variant_mid,12.99,10.0,2024-01-25,0,0,0,84.83,13.2,6,1,12
554,1,554,control,9.99,0.0,2025-12-22,0,0,0,26.36,26.6,1,1,2
555,1,555,variant_mid,12.99,10.0,2025-03-30,0,0,0,413.11,12.4,3,1,53
556,1,556,variant_high,14.99,15.0,2025-03-10,0,0,0,148.87,36.9,7,1,88
557,1,557,variant_mid,12.99,10.0,2025-06-10,1,0,0,154.55,93.0,4,1,85
558,1,558,control,9.99,0.0,2025-05-26,0,0,0,198.59,15.2,2,1,26
559,1,559,variant_mid,12.99,10.0,2024-02-08,0,0,0,145.46,0.0,1,1,42
560,1,560,variant_high,14.99,15.0,2024-08-22,0,0,0,157.53,0.0,1,1,27
561,1,561,variant_mid,12.99,10.0,2025-02-16,0,0,0,58.21,0.0,5,1,13
562,1,562,variant_high,14.99,15.0,2024-01-31,0,0,0,11.63,0.0,2,0,63
563,1,563,variant_mid,12.99,10.0,2025-10-16,1,1,1,38.3,52.7,3,1,57
564,1,564,variant_high,14.99,15.0,2024-05-04,0,0,0,36.3,0.0,1,1,4
565,1,565,variant_high,14.99,15.0,2024-11-26,0,0,0,180.51,11.8,6,1,18
566,1,566,variant_mid,12.99,10.0,2024-04-28,1,0,0,72.47,65.9,2,1,18
567,1,567,variant_mid,12.99,10.0,2024-03-05,0,0,0,54.61,5.6,2,1,5
568,1,568,variant_high,14.99,15.0,2024-12-01,1,1,1,38.7,55.1,2,0,7
569,1,569,variant_high,14.99,15.0,2025-07-27,0,0,0,212.92,0.0,5,1,29
570,1,570,variant_mid,12.99,10.0,2024-08-17,0,0,0,147.01,9.1,6,1,6
571,1,571,variant_high,14.99,15.0,2024-12-05,0,0,0,148.29,16.1,3,1,13
572,1,572,variant_high,14.99,15.0,2025-11-25,1,0,0,92.1,55.2,1,1,9
573,1,573,control,9.99,0.0,2024-10-15,0,0,0,31.13,31.1,1,1,18
574,1,574,variant_mid,12.99,10.0,2025-09-19,0,0,0,233.88,21.9,1,1,4
575,1,575,variant_high,14.99,15.0,2026-01-02,1,0,0,108.42,63.9,3,1,43
576,1,576,control,9.99,0.0,2025-02-12,0,0,0,75.99,10.4,1,1,81
577,1,577,variant_high,14.99,15.0,2025-04-11,0,0,0,83.9,16.7,6,1,51
578,1,578,control,9.99,0.0,2025-09-16,1,1,0,55.71,54.3,2,1,69
579,1,579,variant_mid,12.99,10.0,2025-05-27,1,0,0,125.14,44.6,2,1,80
580,1,580,variant_mid,12.99,10.0,2025-03-15,1,1,1,55.11,44.6,5,1,44
581,1,581,variant_high,14.99,15.0,2025-10-16,1,1,1,86.85,61.3,3,1,67
582,1,582,control,9.99,0.0,2025-11-19,1,1,1,260.83,59.5,2,1,63
583,1,583,variant_mid,12.99,10.0,2024-08-27,0,0,0,64.81,30.3,3,0,78
584,1,584,control,9.99,0.0,2025-07-12,0,0,0,241.85,0.9,3,1,52
585,1,585,control,9.99,0.0,2024-07-21,0,0,0,56.26,0.0,3,1,38
586,1,586,variant_high,14.99,15.0,2025-07-09,0,0,0,41.84,22.3,2,1,51
587,1,587,control,9.99,0.0,2024-03-17,0,0,0,148.05,18.5,2,1,84
588,1,588,control,9.99,0.0,2024-07-31,1,0,0,66.32,57.3,0,1,78
589,1,589,control,9.99,0.0,2025-08-21,0,0,0,231.69,4.5,2,1,19
590,1,590,variant_mid,12.99,10.0,2025-08-02,0,0,0,59.19,0.0,1,1,59
591,1,591,control,9.99,0.0,2024-12-10,0,0,0,75.25,4.3,2,0,42
592,1,592,variant_mid,12.99,10.0,2025-07-22,0,0,0,521.61,7.2,4,1,70
593,1,593,variant_high,14.99,15.0,2025-01-07,1,1,1,273.68,64.9,2,0,41
594,1,594,control,9.99,0.0,2024-03-07,1,1,1,59.64,42.5,3,0,59
595,1,595,control,9.99,0.0,2025-09-01,1,1,0,180.21,67.9,1,1,77
596,1,596,variant_mid,12.99,10.0,2024-03-02,1,0,0,158.99,74.1,5,1,30
597,1,597,variant_high,14.99,15.0,2025-08-15,0,0,0,115.23,16.0,8,1,36
598,1,598,control,9.99,0.0,2025-10-22,0,0,0,20.64,4.5,2,1,21
599,1,599,variant_high,14.99,15.0,2024-01-18,1,0,0,150.97,86.2,4,1,55
600,1,600,variant_high,14.99,15.0,2025-12-27,0,0,0,189.25,24.2,2,1,1
601,1,601,control,9.99,0.0,2025-04-04,0,0,0,78.18,0.0,0,0,8
602,1,602,control,9.99,0.0,2025-03-30,1,0,0,92.13,93.4,3,1,50
603,1,603,variant_high,14.99,15.0,2024-09-05,0,0,0,564.53,0.0,1,1,60
604,1,604,variant_high,14.99,15.0,2024-05-19,1,0,0,553.13,88.0,3,1,59
605,1,605,control,9.99,0.0,2024-01-25,1,1,1,175.52,63.8,2,0,9
606,1,606,variant_mid,12.99,10.0,2024-11-15,1,0,0,61.01,42.8,0,1,2
607,1,607,variant_high,14.99,15.0,2025-08-09,1,1,1,211.25,56.3,4,1,24
608,1,608,variant_mid,12.99,10.0,2024-01-23,0,0,0,9.72,36.0,0,1,70
609,1,609,variant_mid,12.99,10.0,2024-06-17,0,0,0,54.3,0.0,3,1,32
